id,month,label
629,1996-10-01,employment
630,1996-10-01,employment
631,1996-10-01,training
632,1996-10-01,employment
633,1996-10-01,employment
634,1996-10-01,employment
635,1996-10-01,employment
636,1996-10-01,employment
637,1996-10-01,employment
638,1996-10-01,employment
639,1996-10-01,employment
640,1996-10-01,employment
641,1996-10-01,joblessness
642,1996-10-01,employment
643,1996-10-01,employment
644,1996-10-01,training
645,1996-10-01,HE
646,1996-10-01,HE
647,1996-10-01,FE
648,1996-10-01,employment
649,1996-10-01,employment
650,1996-10-01,FE
651,1996-10-01,HE
652,1996-10-01,training
653,1996-10-01,joblessness
654,1996-10-01,HE
655,1996-10-01,employment
656,1996-10-01,HE
657,1996-10-01,employment
658,1996-10-01,HE
659,1996-10-01,employment
660,1996-10-01,employment
661,1996-10-01,training
662,1996-10-01,joblessness
663,1996-10-01,joblessness
664,1996-10-01,joblessness
665,1996-10-01,employment
666,1996-10-01,joblessness
667,1996-10-01,employment
668,1996-10-01,employment
669,1996-10-01,joblessness
670,1996-10-01,FE
671,1996-10-01,training
672,1996-10-01,employment
673,1996-10-01,employment
674,1996-10-01,joblessness
675,1996-10-01,employment
676,1996-10-01,FE
677,1996-10-01,FE
678,1996-10-01,employment
679,1996-10-01,employment
680,1996-10-01,employment
681,1996-10-01,employment
682,1996-10-01,employment
683,1996-10-01,employment
684,1996-10-01,employment
685,1996-10-01,HE
686,1996-10-01,HE
687,1996-10-01,joblessness
688,1996-10-01,FE
689,1996-10-01,joblessness
690,1996-10-01,employment
691,1996-10-01,employment
692,1996-10-01,employment
693,1996-10-01,HE
694,1996-10-01,employment
695,1996-10-01,employment
696,1996-10-01,employment
697,1996-10-01,training
698,1996-10-01,employment
699,1996-10-01,employment
700,1996-10-01,employment
701,1996-10-01,employment
702,1996-10-01,employment
703,1996-10-01,employment
704,1996-10-01,employment
705,1996-10-01,training
706,1996-10-01,FE
707,1996-10-01,training
708,1996-10-01,employment
709,1996-10-01,joblessness
710,1996-10-01,HE
711,1996-10-01,employment
712,1996-10-01,training
1,1996-11-01,employment
2,1996-11-01,HE
3,1996-11-01,FE
4,1996-11-01,training
5,1996-11-01,HE
6,1996-11-01,employment
7,1996-11-01,employment
8,1996-11-01,employment
9,1996-11-01,employment
10,1996-11-01,employment
11,1996-11-01,FE
12,1996-11-01,FE
13,1996-11-01,employment
14,1996-11-01,employment
15,1996-11-01,joblessness
16,1996-11-01,joblessness
17,1996-11-01,FE
18,1996-11-01,employment
19,1996-11-01,joblessness
20,1996-11-01,employment
21,1996-11-01,joblessness
22,1996-11-01,employment
23,1996-11-01,employment
24,1996-11-01,FE
25,1996-11-01,HE
26,1996-11-01,employment
27,1996-11-01,HE
28,1996-11-01,joblessness
29,1996-11-01,employment
30,1996-11-01,employment
31,1996-11-01,HE
32,1996-11-01,HE
33,1996-11-01,HE
34,1996-11-01,HE
35,1996-11-01,HE
36,1996-11-01,HE
37,1996-11-01,HE
38,1996-11-01,training
39,1996-11-01,employment
40,1996-11-01,joblessness
41,1996-11-01,joblessness
42,1996-11-01,training
43,1996-11-01,FE
44,1996-11-01,HE
45,1996-11-01,FE
46,1996-11-01,training
47,1996-11-01,HE
48,1996-11-01,HE
49,1996-11-01,HE
50,1996-11-01,HE
51,1996-11-01,HE
52,1996-11-01,FE
53,1996-11-01,HE
54,1996-11-01,employment
55,1996-11-01,FE
56,1996-11-01,employment
57,1996-11-01,HE
58,1996-11-01,employment
59,1996-11-01,employment
60,1996-11-01,employment
61,1996-11-01,employment
62,1996-11-01,FE
63,1996-11-01,HE
64,1996-11-01,employment
65,1996-11-01,employment
66,1996-11-01,employment
67,1996-11-01,HE
68,1996-11-01,employment
69,1996-11-01,training
70,1996-11-01,employment
71,1996-11-01,joblessness
72,1996-11-01,HE
73,1996-11-01,employment
74,1996-11-01,employment
75,1996-11-01,HE
76,1996-11-01,employment
77,1996-11-01,employment
78,1996-11-01,employment
79,1996-11-01,employment
80,1996-11-01,employment
81,1996-11-01,employment
82,1996-11-01,employment
83,1996-11-01,HE
84,1996-11-01,training
85,1996-11-01,employment
86,1996-11-01,training
87,1996-11-01,employment
88,1996-11-01,joblessness
89,1996-11-01,employment
90,1996-11-01,employment
91,1996-11-01,training
92,1996-11-01,employment
93,1996-11-01,employment
94,1996-11-01,joblessness
95,1996-11-01,employment
96,1996-11-01,employment
97,1996-11-01,employment
98,1996-11-01,employment
99,1996-11-01,joblessness
100,1996-11-01,employment
101,1996-11-01,training
102,1996-11-01,FE
103,1996-11-01,joblessness
104,1996-11-01,joblessness
105,1996-11-01,employment
106,1996-11-01,employment
107,1996-11-01,employment
108,1996-11-01,employment
109,1996-11-01,joblessness
110,1996-11-01,employment
111,1996-11-01,training
112,1996-11-01,HE
113,1996-11-01,joblessness
114,1996-11-01,employment
115,1996-11-01,FE
116,1996-11-01,employment
117,1996-11-01,employment
118,1996-11-01,employment
119,1996-11-01,employment
120,1996-11-01,employment
121,1996-11-01,employment
122,1996-11-01,employment
123,1996-11-01,employment
124,1996-11-01,joblessness
125,1996-11-01,employment
126,1996-11-01,employment
127,1996-11-01,employment
128,1996-11-01,employment
129,1996-11-01,HE
130,1996-11-01,HE
131,1996-11-01,employment
132,1996-11-01,employment
133,1996-11-01,HE
134,1996-11-01,employment
135,1996-11-01,employment
136,1996-11-01,employment
137,1996-11-01,HE
138,1996-11-01,joblessness
139,1996-11-01,employment
140,1996-11-01,employment
141,1996-11-01,employment
142,1996-11-01,HE
143,1996-11-01,HE
144,1996-11-01,HE
145,1996-11-01,employment
146,1996-11-01,employment
147,1996-11-01,employment
148,1996-11-01,joblessness
149,1996-11-01,employment
150,1996-11-01,employment
151,1996-11-01,employment
152,1996-11-01,training
153,1996-11-01,employment
154,1996-11-01,training
155,1996-11-01,employment
156,1996-11-01,training
157,1996-11-01,employment
158,1996-11-01,HE
159,1996-11-01,employment
160,1996-11-01,employment
161,1996-11-01,employment
162,1996-11-01,employment
163,1996-11-01,employment
164,1996-11-01,employment
165,1996-11-01,training
166,1996-11-01,employment
167,1996-11-01,employment
168,1996-11-01,employment
169,1996-11-01,employment
170,1996-11-01,FE
171,1996-11-01,employment
172,1996-11-01,employment
173,1996-11-01,FE
174,1996-11-01,employment
175,1996-11-01,HE
176,1996-11-01,employment
177,1996-11-01,HE
178,1996-11-01,employment
179,1996-11-01,employment
180,1996-11-01,employment
181,1996-11-01,FE
182,1996-11-01,FE
183,1996-11-01,employment
184,1996-11-01,employment
185,1996-11-01,training
186,1996-11-01,employment
187,1996-11-01,training
188,1996-11-01,employment
189,1996-11-01,employment
190,1996-11-01,employment
191,1996-11-01,training
192,1996-11-01,employment
193,1996-11-01,employment
194,1996-11-01,HE
195,1996-11-01,employment
196,1996-11-01,FE
197,1996-11-01,employment
198,1996-11-01,HE
199,1996-11-01,employment
200,1996-11-01,joblessness
201,1996-11-01,employment
202,1996-11-01,employment
203,1996-11-01,FE
204,1996-11-01,training
205,1996-11-01,employment
206,1996-11-01,FE
207,1996-11-01,HE
208,1996-11-01,HE
209,1996-11-01,FE
210,1996-11-01,joblessness
211,1996-11-01,employment
212,1996-11-01,employment
213,1996-11-01,employment
214,1996-11-01,employment
215,1996-11-01,HE
216,1996-11-01,HE
217,1996-11-01,employment
218,1996-11-01,FE
219,1996-11-01,FE
220,1996-11-01,HE
221,1996-11-01,employment
222,1996-11-01,HE
223,1996-11-01,employment
224,1996-11-01,employment
225,1996-11-01,employment
226,1996-11-01,training
227,1996-11-01,FE
228,1996-11-01,HE
229,1996-11-01,employment
230,1996-11-01,HE
231,1996-11-01,employment
232,1996-11-01,training
233,1996-11-01,employment
234,1996-11-01,HE
235,1996-11-01,HE
236,1996-11-01,HE
237,1996-11-01,employment
238,1996-11-01,HE
239,1996-11-01,HE
240,1996-11-01,employment
241,1996-11-01,training
242,1996-11-01,employment
243,1996-11-01,employment
244,1996-11-01,employment
245,1996-11-01,HE
246,1996-11-01,HE
247,1996-11-01,employment
248,1996-11-01,employment
249,1996-11-01,employment
250,1996-11-01,employment
251,1996-11-01,employment
252,1996-11-01,employment
253,1996-11-01,employment
254,1996-11-01,joblessness
255,1996-11-01,employment
256,1996-11-01,HE
257,1996-11-01,HE
258,1996-11-01,HE
259,1996-11-01,HE
260,1996-11-01,HE
261,1996-11-01,FE
262,1996-11-01,joblessness
263,1996-11-01,employment
264,1996-11-01,employment
265,1996-11-01,training
266,1996-11-01,employment
267,1996-11-01,FE
268,1996-11-01,employment
269,1996-11-01,HE
270,1996-11-01,training
271,1996-11-01,joblessness
272,1996-11-01,employment
273,1996-11-01,HE
274,1996-11-01,HE
275,1996-11-01,FE
276,1996-11-01,employment
277,1996-11-01,employment
278,1996-11-01,employment
279,1996-11-01,HE
280,1996-11-01,employment
281,1996-11-01,employment
282,1996-11-01,HE
283,1996-11-01,HE
284,1996-11-01,FE
285,1996-11-01,HE
286,1996-11-01,HE
287,1996-11-01,employment
288,1996-11-01,employment
289,1996-11-01,employment
290,1996-11-01,training
291,1996-11-01,employment
292,1996-11-01,employment
293,1996-11-01,employment
294,1996-11-01,HE
295,1996-11-01,FE
296,1996-11-01,employment
297,1996-11-01,FE
298,1996-11-01,employment
299,1996-11-01,employment
300,1996-11-01,FE
301,1996-11-01,HE
302,1996-11-01,employment
303,1996-11-01,employment
304,1996-11-01,employment
305,1996-11-01,employment
306,1996-11-01,employment
307,1996-11-01,FE
308,1996-11-01,training
309,1996-11-01,employment
310,1996-11-01,employment
311,1996-11-01,HE
312,1996-11-01,employment
313,1996-11-01,employment
314,1996-11-01,employment
315,1996-11-01,employment
316,1996-11-01,employment
317,1996-11-01,HE
318,1996-11-01,HE
319,1996-11-01,employment
320,1996-11-01,FE
321,1996-11-01,employment
322,1996-11-01,employment
323,1996-11-01,HE
324,1996-11-01,FE
325,1996-11-01,joblessness
326,1996-11-01,employment
327,1996-11-01,employment
328,1996-11-01,employment
329,1996-11-01,FE
330,1996-11-01,employment
331,1996-11-01,employment
332,1996-11-01,HE
333,1996-11-01,HE
334,1996-11-01,employment
335,1996-11-01,HE
336,1996-11-01,employment
337,1996-11-01,FE
338,1996-11-01,employment
339,1996-11-01,HE
340,1996-11-01,employment
341,1996-11-01,FE
342,1996-11-01,employment
343,1996-11-01,employment
344,1996-11-01,training
345,1996-11-01,employment
346,1996-11-01,employment
347,1996-11-01,joblessness
348,1996-11-01,employment
349,1996-11-01,employment
350,1996-11-01,employment
351,1996-11-01,employment
352,1996-11-01,employment
353,1996-11-01,employment
354,1996-11-01,employment
355,1996-11-01,employment
356,1996-11-01,employment
357,1996-11-01,employment
358,1996-11-01,HE
359,1996-11-01,HE
360,1996-11-01,employment
361,1996-11-01,employment
362,1996-11-01,employment
363,1996-11-01,employment
364,1996-11-01,employment
365,1996-11-01,HE
366,1996-11-01,joblessness
367,1996-11-01,HE
368,1996-11-01,employment
369,1996-11-01,HE
370,1996-11-01,FE
371,1996-11-01,employment
372,1996-11-01,employment
373,1996-11-01,employment
374,1996-11-01,employment
375,1996-11-01,employment
376,1996-11-01,HE
377,1996-11-01,employment
378,1996-11-01,FE
379,1996-11-01,HE
380,1996-11-01,FE
381,1996-11-01,joblessness
382,1996-11-01,employment
383,1996-11-01,FE
384,1996-11-01,employment
385,1996-11-01,HE
386,1996-11-01,employment
387,1996-11-01,employment
388,1996-11-01,employment
389,1996-11-01,training
390,1996-11-01,HE
391,1996-11-01,HE
392,1996-11-01,employment
393,1996-11-01,employment
394,1996-11-01,employment
395,1996-11-01,employment
396,1996-11-01,employment
397,1996-11-01,employment
398,1996-11-01,employment
399,1996-11-01,employment
400,1996-11-01,employment
401,1996-11-01,employment
402,1996-11-01,employment
403,1996-11-01,joblessness
404,1996-11-01,employment
405,1996-11-01,training
406,1996-11-01,employment
407,1996-11-01,employment
408,1996-11-01,employment
409,1996-11-01,FE
410,1996-11-01,HE
411,1996-11-01,HE
412,1996-11-01,employment
413,1996-11-01,employment
414,1996-11-01,FE
415,1996-11-01,FE
416,1996-11-01,employment
417,1996-11-01,HE
418,1996-11-01,FE
419,1996-11-01,employment
420,1996-11-01,employment
421,1996-11-01,employment
422,1996-11-01,HE
423,1996-11-01,FE
424,1996-11-01,employment
425,1996-11-01,employment
426,1996-11-01,employment
427,1996-11-01,employment
428,1996-11-01,employment
429,1996-11-01,employment
430,1996-11-01,employment
431,1996-11-01,FE
432,1996-11-01,employment
433,1996-11-01,FE
434,1996-11-01,HE
435,1996-11-01,employment
436,1996-11-01,employment
437,1996-11-01,employment
438,1996-11-01,employment
439,1996-11-01,employment
440,1996-11-01,training
441,1996-11-01,joblessness
442,1996-11-01,employment
443,1996-11-01,employment
444,1996-11-01,FE
445,1996-11-01,FE
446,1996-11-01,employment
447,1996-11-01,employment
448,1996-11-01,FE
449,1996-11-01,employment
450,1996-11-01,HE
451,1996-11-01,HE
452,1996-11-01,HE
453,1996-11-01,HE
454,1996-11-01,HE
455,1996-11-01,employment
456,1996-11-01,HE
457,1996-11-01,employment
458,1996-11-01,HE
459,1996-11-01,HE
460,1996-11-01,FE
461,1996-11-01,HE
462,1996-11-01,HE
463,1996-11-01,employment
464,1996-11-01,FE
465,1996-11-01,employment
466,1996-11-01,HE
467,1996-11-01,employment
468,1996-11-01,employment
469,1996-11-01,employment
470,1996-11-01,FE
471,1996-11-01,employment
472,1996-11-01,training
473,1996-11-01,joblessness
474,1996-11-01,FE
475,1996-11-01,FE
476,1996-11-01,employment
477,1996-11-01,employment
478,1996-11-01,employment
479,1996-11-01,employment
480,1996-11-01,FE
481,1996-11-01,employment
482,1996-11-01,employment
483,1996-11-01,employment
484,1996-11-01,HE
485,1996-11-01,HE
486,1996-11-01,employment
487,1996-11-01,FE
488,1996-11-01,HE
489,1996-11-01,employment
490,1996-11-01,employment
491,1996-11-01,HE
492,1996-11-01,HE
493,1996-11-01,employment
494,1996-11-01,training
495,1996-11-01,joblessness
496,1996-11-01,employment
497,1996-11-01,employment
498,1996-11-01,HE
499,1996-11-01,training
500,1996-11-01,FE
501,1996-11-01,training
502,1996-11-01,employment
503,1996-11-01,HE
504,1996-11-01,FE
505,1996-11-01,HE
506,1996-11-01,employment
507,1996-11-01,employment
508,1996-11-01,joblessness
509,1996-11-01,employment
510,1996-11-01,joblessness
511,1996-11-01,FE
512,1996-11-01,employment
513,1996-11-01,training
514,1996-11-01,employment
515,1996-11-01,employment
516,1996-11-01,HE
517,1996-11-01,employment
518,1996-11-01,employment
519,1996-11-01,employment
520,1996-11-01,training
521,1996-11-01,HE
522,1996-11-01,training
523,1996-11-01,employment
524,1996-11-01,employment
525,1996-11-01,employment
526,1996-11-01,employment
527,1996-11-01,employment
528,1996-11-01,employment
529,1996-11-01,joblessness
530,1996-11-01,employment
531,1996-11-01,HE
532,1996-11-01,employment
533,1996-11-01,FE
534,1996-11-01,employment
535,1996-11-01,training
536,1996-11-01,training
537,1996-11-01,joblessness
538,1996-11-01,HE
539,1996-11-01,joblessness
540,1996-11-01,training
541,1996-11-01,HE
542,1996-11-01,FE
543,1996-11-01,employment
544,1996-11-01,HE
545,1996-11-01,employment
546,1996-11-01,employment
547,1996-11-01,employment
548,1996-11-01,training
549,1996-11-01,FE
550,1996-11-01,employment
551,1996-11-01,FE
552,1996-11-01,HE
553,1996-11-01,employment
554,1996-11-01,employment
555,1996-11-01,training
556,1996-11-01,HE
557,1996-11-01,HE
558,1996-11-01,employment
559,1996-11-01,employment
560,1996-11-01,employment
561,1996-11-01,HE
562,1996-11-01,FE
563,1996-11-01,employment
564,1996-11-01,employment
565,1996-11-01,HE
566,1996-11-01,employment
567,1996-11-01,employment
568,1996-11-01,employment
569,1996-11-01,FE
570,1996-11-01,employment
571,1996-11-01,employment
572,1996-11-01,HE
573,1996-11-01,FE
574,1996-11-01,employment
575,1996-11-01,employment
576,1996-11-01,FE
577,1996-11-01,FE
578,1996-11-01,FE
579,1996-11-01,employment
580,1996-11-01,employment
581,1996-11-01,HE
582,1996-11-01,employment
583,1996-11-01,HE
584,1996-11-01,joblessness
585,1996-11-01,FE
586,1996-11-01,employment
587,1996-11-01,HE
588,1996-11-01,joblessness
589,1996-11-01,employment
590,1996-11-01,FE
591,1996-11-01,HE
592,1996-11-01,HE
593,1996-11-01,employment
594,1996-11-01,joblessness
595,1996-11-01,employment
596,1996-11-01,employment
597,1996-11-01,employment
598,1996-11-01,employment
599,1996-11-01,employment
600,1996-11-01,employment
601,1996-11-01,HE
602,1996-11-01,employment
603,1996-11-01,employment
604,1996-11-01,HE
605,1996-11-01,employment
606,1996-11-01,employment
607,1996-11-01,HE
608,1996-11-01,employment
609,1996-11-01,HE
610,1996-11-01,HE
611,1996-11-01,FE
612,1996-11-01,HE
613,1996-11-01,HE
614,1996-11-01,HE
615,1996-11-01,HE
616,1996-11-01,joblessness
617,1996-11-01,employment
618,1996-11-01,joblessness
619,1996-11-01,employment
620,1996-11-01,joblessness
621,1996-11-01,HE
622,1996-11-01,HE
623,1996-11-01,HE
624,1996-11-01,employment
625,1996-11-01,joblessness
626,1996-11-01,employment
627,1996-11-01,joblessness
628,1996-11-01,employment
629,1996-11-01,employment
630,1996-11-01,employment
631,1996-11-01,training
632,1996-11-01,employment
633,1996-11-01,employment
634,1996-11-01,employment
635,1996-11-01,employment
636,1996-11-01,employment
637,1996-11-01,employment
638,1996-11-01,employment
639,1996-11-01,employment
640,1996-11-01,employment
641,1996-11-01,joblessness
642,1996-11-01,employment
643,1996-11-01,employment
644,1996-11-01,training
645,1996-11-01,HE
646,1996-11-01,HE
647,1996-11-01,FE
648,1996-11-01,employment
649,1996-11-01,employment
650,1996-11-01,FE
651,1996-11-01,HE
652,1996-11-01,training
653,1996-11-01,joblessness
654,1996-11-01,HE
655,1996-11-01,employment
656,1996-11-01,HE
657,1996-11-01,employment
658,1996-11-01,HE
659,1996-11-01,employment
660,1996-11-01,joblessness
661,1996-11-01,training
662,1996-11-01,joblessness
663,1996-11-01,joblessness
664,1996-11-01,joblessness
665,1996-11-01,employment
666,1996-11-01,joblessness
667,1996-11-01,employment
668,1996-11-01,employment
669,1996-11-01,joblessness
670,1996-11-01,FE
671,1996-11-01,training
672,1996-11-01,employment
673,1996-11-01,employment
674,1996-11-01,joblessness
675,1996-11-01,employment
676,1996-11-01,FE
677,1996-11-01,FE
678,1996-11-01,employment
679,1996-11-01,employment
680,1996-11-01,employment
681,1996-11-01,employment
682,1996-11-01,employment
683,1996-11-01,employment
684,1996-11-01,employment
685,1996-11-01,HE
686,1996-11-01,HE
687,1996-11-01,joblessness
688,1996-11-01,FE
689,1996-11-01,joblessness
690,1996-11-01,employment
691,1996-11-01,employment
692,1996-11-01,employment
693,1996-11-01,HE
694,1996-11-01,employment
695,1996-11-01,employment
696,1996-11-01,employment
697,1996-11-01,training
698,1996-11-01,employment
699,1996-11-01,employment
700,1996-11-01,employment
701,1996-11-01,employment
702,1996-11-01,employment
703,1996-11-01,employment
704,1996-11-01,employment
705,1996-11-01,training
706,1996-11-01,FE
707,1996-11-01,training
708,1996-11-01,employment
709,1996-11-01,joblessness
710,1996-11-01,HE
711,1996-11-01,employment
712,1996-11-01,training
1,1996-12-01,employment
2,1996-12-01,HE
3,1996-12-01,FE
4,1996-12-01,training
5,1996-12-01,HE
6,1996-12-01,employment
7,1996-12-01,employment
8,1996-12-01,employment
9,1996-12-01,employment
10,1996-12-01,employment
11,1996-12-01,FE
12,1996-12-01,FE
13,1996-12-01,employment
14,1996-12-01,employment
15,1996-12-01,joblessness
16,1996-12-01,joblessness
17,1996-12-01,FE
18,1996-12-01,employment
19,1996-12-01,joblessness
20,1996-12-01,employment
21,1996-12-01,joblessness
22,1996-12-01,employment
23,1996-12-01,employment
24,1996-12-01,FE
25,1996-12-01,HE
26,1996-12-01,employment
27,1996-12-01,HE
28,1996-12-01,joblessness
29,1996-12-01,employment
30,1996-12-01,employment
31,1996-12-01,HE
32,1996-12-01,HE
33,1996-12-01,HE
34,1996-12-01,HE
35,1996-12-01,HE
36,1996-12-01,HE
37,1996-12-01,HE
38,1996-12-01,training
39,1996-12-01,employment
40,1996-12-01,joblessness
41,1996-12-01,joblessness
42,1996-12-01,training
43,1996-12-01,FE
44,1996-12-01,HE
45,1996-12-01,FE
46,1996-12-01,training
47,1996-12-01,HE
48,1996-12-01,HE
49,1996-12-01,HE
50,1996-12-01,HE
51,1996-12-01,HE
52,1996-12-01,FE
53,1996-12-01,HE
54,1996-12-01,employment
55,1996-12-01,FE
56,1996-12-01,employment
57,1996-12-01,HE
58,1996-12-01,employment
59,1996-12-01,employment
60,1996-12-01,employment
61,1996-12-01,employment
62,1996-12-01,FE
63,1996-12-01,HE
64,1996-12-01,employment
65,1996-12-01,employment
66,1996-12-01,employment
67,1996-12-01,HE
68,1996-12-01,employment
69,1996-12-01,training
70,1996-12-01,employment
71,1996-12-01,joblessness
72,1996-12-01,HE
73,1996-12-01,employment
74,1996-12-01,employment
75,1996-12-01,HE
76,1996-12-01,employment
77,1996-12-01,employment
78,1996-12-01,employment
79,1996-12-01,employment
80,1996-12-01,employment
81,1996-12-01,employment
82,1996-12-01,employment
83,1996-12-01,HE
84,1996-12-01,training
85,1996-12-01,employment
86,1996-12-01,training
87,1996-12-01,employment
88,1996-12-01,joblessness
89,1996-12-01,employment
90,1996-12-01,employment
91,1996-12-01,training
92,1996-12-01,employment
93,1996-12-01,employment
94,1996-12-01,joblessness
95,1996-12-01,employment
96,1996-12-01,employment
97,1996-12-01,employment
98,1996-12-01,employment
99,1996-12-01,joblessness
100,1996-12-01,employment
101,1996-12-01,training
102,1996-12-01,FE
103,1996-12-01,joblessness
104,1996-12-01,joblessness
105,1996-12-01,employment
106,1996-12-01,employment
107,1996-12-01,joblessness
108,1996-12-01,employment
109,1996-12-01,joblessness
110,1996-12-01,employment
111,1996-12-01,training
112,1996-12-01,HE
113,1996-12-01,joblessness
114,1996-12-01,employment
115,1996-12-01,FE
116,1996-12-01,employment
117,1996-12-01,employment
118,1996-12-01,employment
119,1996-12-01,employment
120,1996-12-01,employment
121,1996-12-01,employment
122,1996-12-01,employment
123,1996-12-01,employment
124,1996-12-01,joblessness
125,1996-12-01,employment
126,1996-12-01,employment
127,1996-12-01,employment
128,1996-12-01,employment
129,1996-12-01,HE
130,1996-12-01,HE
131,1996-12-01,employment
132,1996-12-01,employment
133,1996-12-01,HE
134,1996-12-01,employment
135,1996-12-01,employment
136,1996-12-01,employment
137,1996-12-01,HE
138,1996-12-01,joblessness
139,1996-12-01,employment
140,1996-12-01,employment
141,1996-12-01,employment
142,1996-12-01,HE
143,1996-12-01,HE
144,1996-12-01,HE
145,1996-12-01,employment
146,1996-12-01,employment
147,1996-12-01,employment
148,1996-12-01,joblessness
149,1996-12-01,employment
150,1996-12-01,employment
151,1996-12-01,employment
152,1996-12-01,training
153,1996-12-01,employment
154,1996-12-01,training
155,1996-12-01,employment
156,1996-12-01,training
157,1996-12-01,employment
158,1996-12-01,HE
159,1996-12-01,employment
160,1996-12-01,employment
161,1996-12-01,employment
162,1996-12-01,employment
163,1996-12-01,employment
164,1996-12-01,employment
165,1996-12-01,training
166,1996-12-01,employment
167,1996-12-01,employment
168,1996-12-01,employment
169,1996-12-01,employment
170,1996-12-01,FE
171,1996-12-01,employment
172,1996-12-01,employment
173,1996-12-01,FE
174,1996-12-01,employment
175,1996-12-01,HE
176,1996-12-01,employment
177,1996-12-01,HE
178,1996-12-01,employment
179,1996-12-01,employment
180,1996-12-01,employment
181,1996-12-01,FE
182,1996-12-01,FE
183,1996-12-01,employment
184,1996-12-01,employment
185,1996-12-01,training
186,1996-12-01,employment
187,1996-12-01,training
188,1996-12-01,employment
189,1996-12-01,employment
190,1996-12-01,employment
191,1996-12-01,training
192,1996-12-01,employment
193,1996-12-01,employment
194,1996-12-01,HE
195,1996-12-01,employment
196,1996-12-01,FE
197,1996-12-01,employment
198,1996-12-01,HE
199,1996-12-01,employment
200,1996-12-01,joblessness
201,1996-12-01,employment
202,1996-12-01,employment
203,1996-12-01,FE
204,1996-12-01,training
205,1996-12-01,employment
206,1996-12-01,FE
207,1996-12-01,HE
208,1996-12-01,HE
209,1996-12-01,FE
210,1996-12-01,joblessness
211,1996-12-01,employment
212,1996-12-01,employment
213,1996-12-01,employment
214,1996-12-01,employment
215,1996-12-01,HE
216,1996-12-01,HE
217,1996-12-01,employment
218,1996-12-01,FE
219,1996-12-01,FE
220,1996-12-01,HE
221,1996-12-01,employment
222,1996-12-01,HE
223,1996-12-01,employment
224,1996-12-01,employment
225,1996-12-01,employment
226,1996-12-01,training
227,1996-12-01,FE
228,1996-12-01,HE
229,1996-12-01,employment
230,1996-12-01,HE
231,1996-12-01,employment
232,1996-12-01,training
233,1996-12-01,employment
234,1996-12-01,HE
235,1996-12-01,HE
236,1996-12-01,HE
237,1996-12-01,employment
238,1996-12-01,HE
239,1996-12-01,HE
240,1996-12-01,employment
241,1996-12-01,training
242,1996-12-01,employment
243,1996-12-01,employment
244,1996-12-01,employment
245,1996-12-01,HE
246,1996-12-01,HE
247,1996-12-01,employment
248,1996-12-01,employment
249,1996-12-01,employment
250,1996-12-01,employment
251,1996-12-01,employment
252,1996-12-01,employment
253,1996-12-01,employment
254,1996-12-01,joblessness
255,1996-12-01,employment
256,1996-12-01,HE
257,1996-12-01,HE
258,1996-12-01,HE
259,1996-12-01,HE
260,1996-12-01,HE
261,1996-12-01,FE
262,1996-12-01,joblessness
263,1996-12-01,employment
264,1996-12-01,employment
265,1996-12-01,training
266,1996-12-01,employment
267,1996-12-01,FE
268,1996-12-01,employment
269,1996-12-01,HE
270,1996-12-01,training
271,1996-12-01,joblessness
272,1996-12-01,employment
273,1996-12-01,HE
274,1996-12-01,HE
275,1996-12-01,FE
276,1996-12-01,employment
277,1996-12-01,employment
278,1996-12-01,employment
279,1996-12-01,HE
280,1996-12-01,employment
281,1996-12-01,employment
282,1996-12-01,HE
283,1996-12-01,HE
284,1996-12-01,FE
285,1996-12-01,HE
286,1996-12-01,HE
287,1996-12-01,employment
288,1996-12-01,employment
289,1996-12-01,employment
290,1996-12-01,training
291,1996-12-01,employment
292,1996-12-01,employment
293,1996-12-01,employment
294,1996-12-01,HE
295,1996-12-01,FE
296,1996-12-01,employment
297,1996-12-01,FE
298,1996-12-01,employment
299,1996-12-01,employment
300,1996-12-01,FE
301,1996-12-01,HE
302,1996-12-01,employment
303,1996-12-01,employment
304,1996-12-01,employment
305,1996-12-01,employment
306,1996-12-01,employment
307,1996-12-01,FE
308,1996-12-01,training
309,1996-12-01,employment
310,1996-12-01,employment
311,1996-12-01,HE
312,1996-12-01,employment
313,1996-12-01,employment
314,1996-12-01,employment
315,1996-12-01,employment
316,1996-12-01,employment
317,1996-12-01,HE
318,1996-12-01,HE
319,1996-12-01,employment
320,1996-12-01,FE
321,1996-12-01,employment
322,1996-12-01,employment
323,1996-12-01,HE
324,1996-12-01,FE
325,1996-12-01,joblessness
326,1996-12-01,employment
327,1996-12-01,employment
328,1996-12-01,employment
329,1996-12-01,FE
330,1996-12-01,employment
331,1996-12-01,employment
332,1996-12-01,HE
333,1996-12-01,HE
334,1996-12-01,employment
335,1996-12-01,HE
336,1996-12-01,employment
337,1996-12-01,FE
338,1996-12-01,employment
339,1996-12-01,HE
340,1996-12-01,employment
341,1996-12-01,FE
342,1996-12-01,employment
343,1996-12-01,employment
344,1996-12-01,training
345,1996-12-01,employment
346,1996-12-01,employment
347,1996-12-01,joblessness
348,1996-12-01,employment
349,1996-12-01,employment
350,1996-12-01,employment
351,1996-12-01,employment
352,1996-12-01,employment
353,1996-12-01,employment
354,1996-12-01,employment
355,1996-12-01,employment
356,1996-12-01,employment
357,1996-12-01,employment
358,1996-12-01,HE
359,1996-12-01,HE
360,1996-12-01,employment
361,1996-12-01,employment
